@RELATION models/SVM_aaaaaaaa
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {anger,happyness,neutral,sadness}

@DATA
0.063309,0.008668,2.926680,0.133982,0.163221,0.404876,0.002653,0.097024,-26.330056,2.148954,-0.396760,0.095976,0.061807,0.061130,-0.100776,0.019361,-0.045882,-0.008230,-0.190987,-0.167727,-0.285432,0.031209,0.020836,0.021982,0.010644,0.022829,0.010753,0.003231,0.006893,0.013716,0.014670,0.007955,0.025607,0.020651,0.072380,0.012130,0.438764,0.071174,0.032654,0.538250,0.001681,0.118555,2.555522,0.533340,0.704483,0.543978,0.300677,0.302526,0.293789,0.301369,0.238863,0.185960,0.248901,0.253929,0.315351,0.041253,0.032680,0.022951,0.019493,0.026039,0.010869,0.003837,0.008510,0.019056,0.017578,0.010593,0.024048,0.012100,sadness
0.063309,0.008668,2.926680,0.133982,0.163221,0.404876,0.002653,0.097024,-26.330056,2.148954,-0.396760,0.095976,0.061807,0.061130,-0.100776,0.019361,-0.045882,-0.008230,-0.190987,-0.167727,-0.285432,0.031209,0.020836,0.021982,0.010644,0.022829,0.010753,0.003231,0.006893,0.013716,0.014670,0.007955,0.025607,0.020651,0.072380,0.012130,0.438764,0.071174,0.032654,0.538250,0.001681,0.118555,2.555522,0.533340,0.704483,0.543978,0.300677,0.302526,0.293789,0.301369,0.238863,0.185960,0.248901,0.253929,0.315351,0.041253,0.032680,0.022951,0.019493,0.026039,0.010869,0.003837,0.008510,0.019056,0.017578,0.010593,0.024048,0.012100,sadness
0.030275,0.007057,3.036799,0.091965,0.152148,0.132441,0.004050,0.043162,-25.989735,2.331571,-0.488579,-0.039088,-0.310783,-0.127765,-0.091553,-0.539458,-0.220573,0.098301,0.123485,0.160161,-0.079940,0.009169,0.003610,0.005592,0.006817,0.009751,0.012717,0.013658,0.025577,0.020590,0.014419,0.008298,0.018838,0.017252,0.010942,0.006407,0.241374,0.022136,0.029802,0.130832,0.002117,0.024886,1.422422,0.660001,0.695357,0.485219,0.366496,0.295084,0.297846,0.250690,0.277012,0.249249,0.229020,0.232283,0.206336,0.008097,0.003883,0.007094,0.008839,0.010023,0.015625,0.017859,0.029760,0.026290,0.016027,0.015977,0.025674,0.010671,sadness
0.030275,0.007057,3.036799,0.091965,0.152148,0.132441,0.004050,0.043162,-25.989735,2.331571,-0.488579,-0.039088,-0.310783,-0.127765,-0.091553,-0.539458,-0.220573,0.098301,0.123485,0.160161,-0.079940,0.009169,0.003610,0.005592,0.006817,0.009751,0.012717,0.013658,0.025577,0.020590,0.014419,0.008298,0.018838,0.017252,0.010942,0.006407,0.241374,0.022136,0.029802,0.130832,0.002117,0.024886,1.422422,0.660001,0.695357,0.485219,0.366496,0.295084,0.297846,0.250690,0.277012,0.249249,0.229020,0.232283,0.206336,0.008097,0.003883,0.007094,0.008839,0.010023,0.015625,0.017859,0.029760,0.026290,0.016027,0.015977,0.025674,0.010671,sadness
0.040045,0.017218,3.016249,0.105351,0.151511,0.201884,0.003852,0.055256,-26.730800,1.853133,-0.851457,-0.821026,-0.867111,0.047707,-0.302499,-0.112332,-0.122400,-0.069957,0.171681,0.072364,-0.037087,0.008129,0.011028,0.024767,0.009092,0.005442,0.009878,0.007745,0.007227,0.008045,0.014020,0.013552,0.016989,0.018554,0.024609,0.029866,0.358414,0.035869,0.040531,0.266820,0.003549,0.049747,3.385471,1.024751,0.890030,0.473274,0.476679,0.385053,0.374055,0.343901,0.434040,0.374183,0.385870,0.286843,0.251975,0.007817,0.021329,0.036243,0.017478,0.009191,0.012258,0.010446,0.008015,0.015621,0.023535,0.024906,0.023212,0.011319,sadness
0.040045,0.017218,3.016249,0.105351,0.151511,0.201884,0.003852,0.055256,-26.730800,1.853133,-0.851457,-0.821026,-0.867111,0.047707,-0.302499,-0.112332,-0.122400,-0.069957,0.171681,0.072364,-0.037087,0.008129,0.011028,0.024767,0.009092,0.005442,0.009878,0.007745,0.007227,0.008045,0.014020,0.013552,0.016989,0.018554,0.024609,0.029866,0.358414,0.035869,0.040531,0.266820,0.003549,0.049747,3.385471,1.024751,0.890030,0.473274,0.476679,0.385053,0.374055,0.343901,0.434040,0.374183,0.385870,0.286843,0.251975,0.007817,0.021329,0.036243,0.017478,0.009191,0.012258,0.010446,0.008015,0.015621,0.023535,0.024906,0.023212,0.011319,sadness
0.083009,0.006287,2.916404,0.166472,0.188652,0.579187,0.001831,0.104244,-27.485324,2.022370,0.473142,0.061313,-0.198032,-0.041934,-0.080464,-0.054206,0.164289,0.004615,-0.043852,-0.058099,-0.178103,0.019833,0.009667,0.008210,0.006930,0.011968,0.029800,0.003122,0.007141,0.015616,0.028950,0.013635,0.047389,0.021287,0.050124,0.007584,0.451062,0.070730,0.055662,0.432861,0.001496,0.076362,3.101730,1.081466,0.733950,0.357240,0.441621,0.326407,0.226500,0.267267,0.219234,0.213770,0.185242,0.144877,0.175988,0.019334,0.009150,0.007846,0.007718,0.012099,0.044992,0.003174,0.006328,0.018523,0.029484,0.013183,0.051528,0.015483,sadness
0.083009,0.006287,2.916404,0.166472,0.188652,0.579187,0.001831,0.104244,-27.485324,2.022370,0.473142,0.061313,-0.198032,-0.041934,-0.080464,-0.054206,0.164289,0.004615,-0.043852,-0.058099,-0.178103,0.019833,0.009667,0.008210,0.006930,0.011968,0.029800,0.003122,0.007141,0.015616,0.028950,0.013635,0.047389,0.021287,0.050124,0.007584,0.451062,0.070730,0.055662,0.432861,0.001496,0.076362,3.101730,1.081466,0.733950,0.357240,0.441621,0.326407,0.226500,0.267267,0.219234,0.213770,0.185242,0.144877,0.175988,0.019334,0.009150,0.007846,0.007718,0.012099,0.044992,0.003174,0.006328,0.018523,0.029484,0.013183,0.051528,0.015483,sadness
0.037014,0.016705,2.962260,0.116551,0.175111,0.213187,0.007156,0.049246,-26.795479,2.712286,-0.243467,-0.022575,-0.286756,-0.407816,-0.631534,-0.507785,-0.396046,-0.225407,-0.285217,0.160106,0.180203,0.009089,0.013393,0.025348,0.014942,0.031755,0.030830,0.018467,0.024067,0.010177,0.006603,0.007193,0.015071,0.030995,0.038287,0.021160,0.377644,0.052874,0.038701,0.347897,0.004532,0.060327,2.370286,0.864493,0.619195,0.464214,0.428671,0.333186,0.225642,0.266302,0.290248,0.356836,0.442805,0.493803,0.434539,0.017606,0.024138,0.040477,0.022674,0.046835,0.047302,0.033548,0.046161,0.022817,0.010207,0.012467,0.032388,0.016575,sadness
0.037014,0.016705,2.962260,0.116551,0.175111,0.213187,0.007156,0.049246,-26.795479,2.712286,-0.243467,-0.022575,-0.286756,-0.407816,-0.631534,-0.507785,-0.396046,-0.225407,-0.285217,0.160106,0.180203,0.009089,0.013393,0.025348,0.014942,0.031755,0.030830,0.018467,0.024067,0.010177,0.006603,0.007193,0.015071,0.030995,0.038287,0.021160,0.377644,0.052874,0.038701,0.347897,0.004532,0.060327,2.370286,0.864493,0.619195,0.464214,0.428671,0.333186,0.225642,0.266302,0.290248,0.356836,0.442805,0.493803,0.434539,0.017606,0.024138,0.040477,0.022674,0.046835,0.047302,0.033548,0.046161,0.022817,0.010207,0.012467,0.032388,0.016575,sadness
0.030130,0.022335,3.020284,0.090459,0.137791,0.158541,0.003354,0.041769,-23.736255,2.616384,0.163631,-0.107923,-0.644791,0.109498,-0.250955,-0.181563,0.052181,-0.183826,-0.168249,0.040721,-0.069018,0.012134,0.013401,0.020852,0.020072,0.038507,0.025130,0.017001,0.014280,0.011135,0.018212,0.005750,0.013702,0.019466,0.011883,0.019122,0.289068,0.024419,0.030068,0.141409,0.001924,0.024036,1.543492,0.449772,0.628162,0.294483,0.465106,0.353845,0.380648,0.188490,0.216668,0.170797,0.165371,0.211794,0.209377,0.012042,0.012443,0.023776,0.017355,0.030618,0.021355,0.019163,0.019789,0.013861,0.028217,0.005805,0.016157,0.010515,sadness
0.030130,0.022335,3.020284,0.090459,0.137791,0.158541,0.003354,0.041769,-23.736255,2.616384,0.163631,-0.107923,-0.644791,0.109498,-0.250955,-0.181563,0.052181,-0.183826,-0.168249,0.040721,-0.069018,0.012134,0.013401,0.020852,0.020072,0.038507,0.025130,0.017001,0.014280,0.011135,0.018212,0.005750,0.013702,0.019466,0.011883,0.019122,0.289068,0.024419,0.030068,0.141409,0.001924,0.024036,1.543492,0.449772,0.628162,0.294483,0.465106,0.353845,0.380648,0.188490,0.216668,0.170797,0.165371,0.211794,0.209377,0.012042,0.012443,0.023776,0.017355,0.030618,0.021355,0.019163,0.019789,0.013861,0.028217,0.005805,0.016157,0.010515,sadness
0.041596,0.015728,2.934344,0.109260,0.155250,0.198068,0.006183,0.062935,-26.378749,1.338912,-1.275416,-0.754155,-0.645414,0.229807,0.643316,0.523716,-0.503865,-0.570155,-0.090719,0.288757,-0.175328,0.000973,0.001081,0.022278,0.054386,0.023795,0.008744,0.003826,0.001621,0.001029,0.001401,0.001703,0.001296,0.024748,0.019699,0.016601,0.306947,0.029986,0.034964,0.221975,0.004602,0.043818,1.640792,0.792637,0.474216,0.367028,0.409186,0.294103,0.287186,0.427703,0.351306,0.329887,0.297389,0.228119,0.221053,0.001241,0.001153,0.026286,0.055146,0.033347,0.015457,0.009154,0.003978,0.001965,0.002752,0.003099,0.002163,0.014827,sadness
0.041596,0.015728,2.934344,0.109260,0.155250,0.198068,0.006183,0.062935,-26.378749,1.338912,-1.275416,-0.754155,-0.645414,0.229807,0.643316,0.523716,-0.503865,-0.570155,-0.090719,0.288757,-0.175328,0.000973,0.001081,0.022278,0.054386,0.023795,0.008744,0.003826,0.001621,0.001029,0.001401,0.001703,0.001296,0.024748,0.019699,0.016601,0.306947,0.029986,0.034964,0.221975,0.004602,0.043818,1.640792,0.792637,0.474216,0.367028,0.409186,0.294103,0.287186,0.427703,0.351306,0.329887,0.297389,0.228119,0.221053,0.001241,0.001153,0.026286,0.055146,0.033347,0.015457,0.009154,0.003978,0.001965,0.002752,0.003099,0.002163,0.014827,sadness
0.044488,0.010027,2.856870,0.100089,0.154279,0.167294,0.003538,0.053435,-28.063087,2.703407,-1.301147,-0.140396,0.116799,-0.060154,0.031200,-0.330481,-0.351068,0.070927,-0.179544,-0.211705,0.023049,0.008323,0.005136,0.015188,0.012636,0.018065,0.010959,0.008926,0.008488,0.012611,0.012561,0.012556,0.010582,0.012435,0.022017,0.013778,0.275992,0.032867,0.031188,0.237847,0.002000,0.048141,2.471241,0.529663,0.478545,0.263685,0.374696,0.320441,0.262397,0.268703,0.282577,0.328058,0.296652,0.301021,0.207659,0.008986,0.005358,0.018228,0.013484,0.016369,0.011173,0.013554,0.013666,0.009999,0.008664,0.019379,0.012484,0.006243,sadness
0.044488,0.010027,2.856870,0.100089,0.154279,0.167294,0.003538,0.053435,-28.063087,2.703407,-1.301147,-0.140396,0.116799,-0.060154,0.031200,-0.330481,-0.351068,0.070927,-0.179544,-0.211705,0.023049,0.008323,0.005136,0.015188,0.012636,0.018065,0.010959,0.008926,0.008488,0.012611,0.012561,0.012556,0.010582,0.012435,0.022017,0.013778,0.275992,0.032867,0.031188,0.237847,0.002000,0.048141,2.471241,0.529663,0.478545,0.263685,0.374696,0.320441,0.262397,0.268703,0.282577,0.328058,0.296652,0.301021,0.207659,0.008986,0.005358,0.018228,0.013484,0.016369,0.011173,0.013554,0.013666,0.009999,0.008664,0.019379,0.012484,0.006243,sadness
0.041447,0.012299,2.925878,0.108225,0.165496,0.332139,0.004091,0.061188,-27.029752,2.702443,0.697209,0.424723,-0.357330,0.060046,-0.060139,0.138585,-0.120804,0.157015,-0.022670,0.032108,-0.099265,0.019950,0.011325,0.024955,0.003831,0.017649,0.044330,0.004173,0.019253,0.024017,0.010926,0.114093,0.010520,0.039980,0.047659,0.016621,0.313787,0.048499,0.031647,0.548861,0.002809,0.096041,3.061314,0.837220,0.542397,0.364011,0.644283,0.293147,0.301989,0.207699,0.282842,0.162187,0.181311,0.170634,0.155538,0.018564,0.016776,0.030438,0.005152,0.020925,0.038316,0.006308,0.024300,0.018859,0.014959,0.115258,0.008401,0.028366,sadness
0.041447,0.012299,2.925878,0.108225,0.165496,0.332139,0.004091,0.061188,-27.029752,2.702443,0.697209,0.424723,-0.357330,0.060046,-0.060139,0.138585,-0.120804,0.157015,-0.022670,0.032108,-0.099265,0.019950,0.011325,0.024955,0.003831,0.017649,0.044330,0.004173,0.019253,0.024017,0.010926,0.114093,0.010520,0.039980,0.047659,0.016621,0.313787,0.048499,0.031647,0.548861,0.002809,0.096041,3.061314,0.837220,0.542397,0.364011,0.644283,0.293147,0.301989,0.207699,0.282842,0.162187,0.181311,0.170634,0.155538,0.018564,0.016776,0.030438,0.005152,0.020925,0.038316,0.006308,0.024300,0.018859,0.014959,0.115258,0.008401,0.028366,sadness
